,11: left_shoulder_x,11: left_shoulder_y,11: left_shoulder_z,12: right_shoulder_x,12: right_shoulder_y,12: right_shoulder_z,13: left_elbow_x,13: left_elbow_y,13: left_elbow_z,14: right_elbow_x,14: right_elbow_y,14: right_elbow_z,15: left_wrist_x,15: left_wrist_y,15: left_wrist_z,16: right_wrist_x,16: right_wrist_y,16: right_wrist_z,23: left_hip_x,23: left_hip_y,23: left_hip_z,24: right_hip_x,24: right_hip_y,24: right_hip_z,25: left_knee_x,25: left_knee_y,25: left_knee_z,26: right_knee_x,26: right_knee_y,26: right_knee_z,27: left_ankle_x,27: left_ankle_y,27: left_ankle_z,28: right_ankle_x,28: right_ankle_y,28: right_ankle_z,31: left_foot_index_x,31: left_foot_index_y,31: left_foot_index_z,32: right_foot_index_x,32: right_foot_index_y,32: right_foot_index_z,Image Path,Label
0,0.5947383642196655,0.2831834852695465,0.1847328245639801,0.4298518896102905,0.28477203845977783,0.16407358646392822,0.6489274501800537,0.4066639542579651,0.10436476767063141,0.3728509545326233,0.41141992807388306,0.027980931103229523,0.5331422090530396,0.3826372027397156,-0.09394707530736923,0.4949430823326111,0.3844794034957886,-0.14647401869297028,0.560687780380249,0.5743100643157959,0.009560072794556618,0.46381890773773193,0.5777879953384399,-0.009968987666070461,0.720384418964386,0.6787030696868896,-0.23901620507240295,0.30482518672943115,0.6923493146896362,-0.2541210651397705,0.6961669325828552,0.894798994064331,0.05934923142194748,0.3222801685333252,0.9109972715377808,0.014905830845236778,0.7665351629257202,0.9583494067192078,-0.03510528430342674,0.24652692675590515,0.9682205319404602,-0.08664501458406448,/home/anindya/Documents/MachineLearning/YogaGNN/DATASET/TRAIN/goddess/00000096.jpg,1
1,0.5231969356536865,0.2975577414035797,-0.11888264864683151,0.4420951008796692,0.3049201965332031,0.08913204073905945,0.516142725944519,0.42336177825927734,-0.12498527765274048,0.38644176721572876,0.4381853938102722,-0.08550342172384262,0.4440072476863861,0.35240745544433594,-0.0565839521586895,0.43012818694114685,0.34917324781417847,-0.35875996947288513,0.5422269105911255,0.5338690876960754,-0.061488308012485504,0.48032304644584656,0.5323302745819092,0.061208177357912064,0.6126231551170349,0.5653147101402283,-0.456181138753891,0.3641015887260437,0.5532457828521729,-0.18549907207489014,0.6251301765441895,0.7968864440917969,-0.3686462342739105,0.3952280879020691,0.7436065673828125,-0.10154934972524643,0.6518231630325317,0.8659659624099731,-0.4859146177768707,0.3421098589897156,0.7821065783500671,-0.19270001351833344,/home/anindya/Documents/MachineLearning/YogaGNN/DATASET/TRAIN/goddess/00000097.jpg,1
2,0.48053377866744995,0.4291732907295227,0.09845267981290817,0.38361844420433044,0.5079582929611206,-0.1210627555847168,0.4666018486022949,0.5275238752365112,0.24586431682109833,0.378431499004364,0.6154318451881409,-0.13458265364170074,0.45391133427619934,0.6017788648605347,0.2871480882167816,0.4288877844810486,0.6710625290870667,-0.14631521701812744,0.5808942914009094,0.62498539686203,0.04636469483375549,0.5004104375839233,0.6451271772384644,-0.04674443602561951,0.740978479385376,0.6674617528915405,-0.20465630292892456,0.34384986758232117,0.6619545221328735,-0.24225853383541107,0.7199217081069946,0.8203177452087402,0.0003885133774019778,0.34880027174949646,0.8129213452339172,-0.11273381859064102,0.7723846435546875,0.8650698661804199,-0.060450274497270584,0.29299604892730713,0.8564155101776123,-0.1814122200012207,/home/anindya/Documents/MachineLearning/YogaGNN/DATASET/TRAIN/goddess/00000100.jpg,1
3,0.4896814227104187,0.2342555820941925,-0.024733472615480423,0.353971004486084,0.23318864405155182,-0.02563638985157013,0.5680489540100098,0.37126651406288147,-0.12557269632816315,0.28464818000793457,0.3497866988182068,-0.17935067415237427,0.5652494430541992,0.2244720160961151,-0.3346022069454193,0.2701956629753113,0.2110091745853424,-0.41351357102394104,0.469354510307312,0.48996174335479736,-0.002248738193884492,0.3905662000179291,0.493753582239151,0.001884091179817915,0.5957255959510803,0.5250926613807678,-0.22884957492351532,0.253633975982666,0.5295681953430176,-0.16537313163280487,0.560273289680481,0.7273643016815186,-0.019178608432412148,0.3074900209903717,0.7059922814369202,0.02190423756837845,0.604160726070404,0.7935976386070251,-0.10278752446174622,0.24571408331394196,0.7617201805114746,-0.0580316036939621,/home/anindya/Documents/MachineLearning/YogaGNN/DATASET/TRAIN/goddess/00000101.jpg,1
4,0.5561107993125916,0.3649725914001465,-0.19463185966014862,0.43620896339416504,0.36696958541870117,-0.19568727910518646,0.6429990530014038,0.3688387870788574,-0.23235957324504852,0.34659385681152344,0.38363081216812134,-0.23902778327465057,0.6687961220741272,0.24259236454963684,-0.3670037090778351,0.32576262950897217,0.25739148259162903,-0.3627043068408966,0.5310942530632019,0.6096104979515076,0.0007568050641566515,0.45595723390579224,0.6154466867446899,-0.0009448896744288504,0.6536240577697754,0.6458900570869446,-0.2596689760684967,0.3433460295200348,0.6481022238731384,-0.28415870666503906,0.6527398824691772,0.8582003116607666,-0.0910901427268982,0.3185409903526306,0.8591345548629761,-0.10626987367868423,0.7058179974555969,0.9019914865493774,-0.23874926567077637,0.27024662494659424,0.9038491249084473,-0.24433790147304535,/home/anindya/Documents/MachineLearning/YogaGNN/DATASET/TRAIN/goddess/00000102.jpg,1
5,0.6455162763595581,0.35993292927742004,-0.027053486555814743,0.45348912477493286,0.3766545057296753,0.35159194469451904,0.6279319524765015,0.4925692677497864,-0.03751140460371971,0.3415832817554474,0.4954279661178589,0.07672170549631119,0.47512662410736084,0.46731266379356384,-0.0062353722751140594,0.4461437165737152,0.47135746479034424,-0.45000913739204407,0.6181095242500305,0.6202075481414795,-0.1129584088921547,0.4865597188472748,0.6228311061859131,0.11249234527349472,0.6517391204833984,0.6654022336006165,-0.8903257250785828,0.21839892864227295,0.6497519016265869,-0.4205126464366913,0.6192227005958557,0.9054384231567383,-0.8434794545173645,0.2178383469581604,0.8573353290557861,-0.34053072333335876,0.656134843826294,0.9610804319381714,-1.1398688554763794,0.10331690311431885,0.8911174535751343,-0.5794306993484497,/home/anindya/Documents/MachineLearning/YogaGNN/DATASET/TRAIN/goddess/00000103.png,1
6,0.5597286224365234,0.44691312313079834,-0.00022997321502771229,0.4120064377784729,0.44801464676856995,0.002825460396707058,0.6615920066833496,0.4596972167491913,-0.03711375221610069,0.3089328408241272,0.46271562576293945,-0.08341319859027863,0.6861885190010071,0.36513566970825195,-0.21634113788604736,0.29530036449432373,0.36103808879852295,-0.28585267066955566,0.5337120294570923,0.6430797576904297,-0.0007544834516011178,0.4483931362628937,0.6468942761421204,0.00042627236689440906,0.6733206510543823,0.6805421113967896,-0.30117297172546387,0.30540400743484497,0.6739741563796997,-0.30628666281700134,0.6836713552474976,0.819568932056427,0.007255328819155693,0.2983129620552063,0.8217810392379761,-0.032092753797769547,0.7369579076766968,0.8613954782485962,-0.1306753009557724,0.23893685638904572,0.8574675917625427,-0.1698499470949173,/home/anindya/Documents/MachineLearning/YogaGNN/DATASET/TRAIN/goddess/00000104.jpeg,1
7,0.5676217675209045,0.3061498999595642,0.14531290531158447,0.4401172697544098,0.30111515522003174,0.14092060923576355,0.611443281173706,0.41956472396850586,0.0025278953835368156,0.3932652771472931,0.4134979546070099,-0.0377315990626812,0.5174257755279541,0.3977215886116028,-0.294497013092041,0.48341265320777893,0.3957284092903137,-0.3192165195941925,0.5454576015472412,0.5499102473258972,0.002151364693418145,0.46520790457725525,0.5496722459793091,-0.0025047550443559885,0.6768823862075806,0.6453827023506165,-0.20979560911655426,0.33646970987319946,0.6496677994728088,-0.2569802403450012,0.695771336555481,0.8468748331069946,-0.0003448911593295634,0.30912041664123535,0.8444979190826416,-0.04388793185353279,0.7681924104690552,0.8796972036361694,-0.12537959218025208,0.23905356228351593,0.8858860731124878,-0.156900092959404,/home/anindya/Documents/MachineLearning/YogaGNN/DATASET/TRAIN/goddess/00000105.jpg,1
8,0.528632402420044,0.39650389552116394,0.048464104533195496,0.4350818991661072,0.40036869049072266,0.056815255433321,0.6041473150253296,0.37949588894844055,0.03213858604431152,0.3583351969718933,0.38865819573402405,0.0521559976041317,0.609313428401947,0.2591012716293335,-0.040975697338581085,0.3341774344444275,0.2786058187484741,-0.01135935727506876,0.5128442049026489,0.6497625112533569,0.0029314139392226934,0.44901466369628906,0.6472498178482056,-0.003116762265563011,0.6166943311691284,0.7103618383407593,-0.1701613962650299,0.3394750952720642,0.7061001658439636,-0.20015907287597656,0.6311416029930115,0.8940724730491638,0.001128342584706843,0.3301841914653778,0.8932345509529114,-0.04195709899067879,0.6728483438491821,0.9385491013526917,-0.10437165200710297,0.2837626338005066,0.9308127164840698,-0.14722760021686554,/home/anindya/Documents/MachineLearning/YogaGNN/DATASET/TRAIN/goddess/00000106.jpg,1
9,0.568537175655365,0.2597458064556122,0.1354808807373047,0.4140809178352356,0.25998052954673767,-0.23322100937366486,0.676117479801178,0.298900842666626,0.3816279470920563,0.3268893361091614,0.29865092039108276,-0.5799526572227478,0.7496347427368164,0.19411680102348328,0.44050273299217224,0.2572895288467407,0.1749172806739807,-0.9932195544242859,0.5167371034622192,0.5598070621490479,0.10883714258670807,0.41780203580856323,0.5598711967468262,-0.10894861072301865,0.6879270076751709,0.6312808990478516,-0.3416598439216614,0.29906249046325684,0.6543121337890625,-0.7731122374534607,0.6564229726791382,0.8679171204566956,-0.03634830191731453,0.2818479835987091,0.9127503633499146,-0.4618252217769623,0.7498425245285034,0.9045236110687256,-0.2048315703868866,0.22193607687950134,0.975967526435852,-0.6511828303337097,/home/anindya/Documents/MachineLearning/YogaGNN/DATASET/TRAIN/goddess/00000107.jpg,1
10,0.43386632204055786,0.27419790625572205,-0.037987466901540756,0.3179713487625122,0.265133261680603,-0.05639789626002312,0.4638802111148834,0.4534280300140381,-0.03362131863832474,0.2913292944431305,0.43731001019477844,-0.06204122304916382,0.5356898903846741,0.5401014089584351,-0.14588043093681335,0.22858189046382904,0.5358016490936279,-0.1779075711965561,0.4034351110458374,0.5754106640815735,0.0080791050568223,0.33288776874542236,0.5757964849472046,-0.00830353144556284,0.5429868102073669,0.6022810935974121,-0.20425574481487274,0.22761420905590057,0.5959497690200806,-0.2996273934841156,0.525519073009491,0.8694767355918884,-0.06105007603764534,0.22297221422195435,0.8716640472412109,-0.10473541170358658,0.5440872311592102,0.9809376001358032,-0.16324584186077118,0.21123023331165314,0.9740980267524719,-0.19613659381866455,/home/anindya/Documents/MachineLearning/YogaGNN/DATASET/TRAIN/goddess/00000108.jpg,1
11,0.4946305453777313,0.36744964122772217,0.010591518133878708,0.44167715311050415,0.43573927879333496,-0.03127879276871681,0.4942600131034851,0.4628661274909973,0.024849120527505875,0.44123581051826477,0.5325438976287842,-0.09949176013469696,0.47603413462638855,0.5263631343841553,-0.01545180194079876,0.4336399734020233,0.6067367792129517,-0.20642392337322235,0.5383519530296326,0.5687714219093323,0.0070523605681955814,0.493406742811203,0.5821889042854309,-0.007253088057041168,0.6239427328109741,0.5927905440330505,-0.1512341946363449,0.415340781211853,0.5868845582008362,-0.12524351477622986,0.6332191228866577,0.749789297580719,-0.05835955962538719,0.4234643280506134,0.7443194389343262,-0.0709017813205719,0.6627560257911682,0.7880660891532898,-0.10401812195777893,0.3944903016090393,0.7790561318397522,-0.11912690848112106,/home/anindya/Documents/MachineLearning/YogaGNN/DATASET/TRAIN/goddess/00000111.jpg,1
